"Title","Artist","Album","Time","BPM","Key","URL"
"SHYNE","Travis Scott & GloRilla","Hip-Hop & RNB Singles (LDS 246)","03:28","148.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20&%20GloRilla%20-%20SHYNE.mp3"
"SICKO MODE","Travis Scott","ASTROWORLD","05:13","103.3","4m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20SICKO%20MODE.mp3"
"SICKO MODE (Skrillex remix)","Travis Scott","SICKO MODE (Skrillex remix)","05:05","103.3","7m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20SICKO%20MODE%20(Skrillex%20remix).mp3"
"SIRENS","Travis Scott","UTOPIA","03:25","128.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20SIRENS.mp3"
"SISTERS AND BROTHERS","Ye","BULLY","02:47","94.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CYe%20-%20SISTERS%20AND%20BROTHERS.mp3"
"SKELETONS","Travis Scott","ASTROWORLD","02:26","148.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20SKELETONS.mp3"
"SKI","Future","MIXTAPE PLUTO","02:28","135.0","7m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFuture%20-%20SKI.mp3"
"SKITZO","Travis Scott feat. Young Thug","UTOPIA","06:07","92.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20feat.%20Young%20Thug%20-%20SKITZO.mp3"
"SKRILLEX - CINEMA (BARELY ALIVE & ASTRID REMIX)","Dubstep uNk",,"03:56","145.0","4m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDubstep%20uNk%20-%20SKRILLEX%20-%20CINEMA%20(BARELY%20ALIVE%20&%20ASTRID%20REMIX).mp3"
"SLEEP TOKEN - EMERGENCE (SULLIVAN KING REMIX)","Sullivan King",,"03:40","135.0","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSLEEP%20TOKEN%20-%20EMERGENCE%20(SULLIVAN%20KING%20REMIX)-(128k).mp3"
"SOUL","Housenatic, Housenatic","SOUL","04:49","124.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSOUL-(136k).mp3"
"SPEND THE WEEK","Łaszewo","SPEND THE WEEK","02:45","146.0","5m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5C%C5%81aszewo%20-%20SPEND%20THE%20WEEK.mp3"
"SPIDER-MAN SUPERMAN","PARTYNEXTDOOR & Drake","$ome $exy $ongs 4 U","03:24","113.0","6m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CPARTYNEXTDOOR%20&%20Drake%20-%20SPIDER-MAN%20SUPERMAN.mp3"
"STARGAZING","Travis Scott","ASTROWORLD","04:31","150.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20STARGAZING.mp3"
"STEPBROTHERS","21 Savage & Young Nudy","WHAT HAPPENED TO THE STREETS?","04:10","81.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5C21%20Savage%20&%20Young%20Nudy%20-%20STEPBROTHERS.mp3"
"STILL C U","Jessie Reyez","YESSIE","03:14","130.0","6d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CJessie%20Reyez%20-%20STILL%20C%20U.mp3"
"STOP TRYING TO BE GOD","Travis Scott","ASTROWORLD","05:38","150.0","2d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTravis%20Scott%20-%20STOP%20TRYING%20TO%20BE%20GOD.mp3"
"SUBJOHNICS (Subtronics B2B John Summit) @ EDC Las Vegas 2023","Subtronics",,"22:42","128.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSUBJOHNICS%20(Subtronics%20B2B%20John%20Summit)%20@%20EDC%20Las%20Vegas%202023-(128k).mp3"
"Sabor Navideño","Afrosound","La danza de los mirlos","03:30","91.3","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAfrosound%20-%20Sabor%20Navide%C3%B1o.mp3"
"Sabré olvidar","The TNT Band","Salsa salsa & más salsa","03:49","112.5","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CThe%20TNT%20Band%20-%20Sabr%C3%A9%20olvidar.mp3"
"Saca Punta","Arlene MC, Alofoke Music, Jey One, La Mas Doll","Saca Punta","02:09","115.0","4m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSaca%20Punta-(139k).mp3"
"Sacale El Cuerpo - LMP","La Banda","www.lomaximoproductions.com","04:22","92.9","5m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CLa%20Banda%20-%20Sacale%20El%20Cuerpo%20-%20LMP.mp3"
"Saco","Wisin feat. Daddy Yankee","Reggaetón top 20 2004","03:07","96.0","6m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CWisin%20feat.%20Daddy%20Yankee%20-%20Saco.mp3"
"Sacrificial","REZZ feat. PVRIS","Sacrificial","03:02","82.5","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CREZZ%20feat.%20PVRIS%20-%20Sacrificial.mp3"
"Sacrificial","Rezz, PVRIS","Sacrificial","03:02","82.5","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSacrificial-(137k).mp3"
"Sad People","Kid Cudi","Man on the Moon III: The Chosen","02:56","79.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CKid%20Cudi%20-%20Sad%20People.mp3"
"Saddest Day","Wayne Wonder","No Holding Back","03:42","84.5","5m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CWayne%20Wonder%20-%20Saddest%20Day.mp3"
"Sade","Yere, Santiago Jeremy Arnillas Bushrod, Santiago Jeremy Arnillas Bushrod","Summer Nights","02:36","123.0","6m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSade-(140k).mp3"
"Sahara Motion","BILAJINA, BILAJINA","Sahara Motion","03:09","123.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSahara%20Motion-(137k).mp3"
"Said n Done","21 Savage & Metro Boomin","Savage Mode II","03:52","80.2","5d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5C21%20Savage%20&%20Metro%20Boomin%20-%20Said%20n%20Done.mp3"
"Saka Waka - LMP","El Makaraka & La Grande Liga","www.lomaximoproductions.com","03:18","93.1","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CEl%20Makaraka%20&%20La%20Grande%20Liga%20-%20Saka%20Waka%20-%20LMP.mp3"
"Sale el sol (Dormir contigo)","Ismael Rivera","La experiencia","03:39","99.0","2d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CIsmael%20Rivera%20-%20Sale%20el%20sol%20(Dormir%20contigo).mp3"
"Salio El Sol Vs Hoy Se Guaya Dj Matt Transition Reggaeton To Merengue Intro Break Outro 110 To 126 Bpm 126","Don Omar X Arcangel",,"04:39","126.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDon%20Omar%20X%20Arcangel%20-%20Salio%20El%20Sol%20Vs%20Hoy%20Se%20Guaya%20Dj%20Matt%20Transition%20Reggaeton%20To%20Merengue%20Intro%20Break%20Outro%20110%20To%20126%20Bpm%20126.mp3"
"Salió el sol","Don Omar","King of Kings","05:18","110.0","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDon%20Omar%20-%20Sali%C3%B3%20el%20sol.mp3"
"Sally’s Song","Amy Lee","Nightmare Revisited","03:04","98.0","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAmy%20Lee%20-%20Sally%E2%80%99s%20Song.mp3"
"Salsa & Dancehall 2025","Kybba & Ash","How You Bad Suh","02:27","94.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CKybba%20&%20Ash%20-%20Salsa%20&%20Dancehall%202025.mp3"
"Salsa con coco","Pochy y su Cocoband","Beginner's Guide to Salsa","04:57","115.7","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CPochy%20y%20su%20Cocoband%20-%20Salsa%20con%20coco.mp3"
"Salsero Major - LMP","Fruko Y Sus Tesos","www.lomaximoproductions.com","04:23","113.9","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFruko%20Y%20Sus%20Tesos%20-%20Salsero%20Major%20-%20LMP.mp3"
"Salute","Jim Jones feat. Cam’ron & Juelz Santana","The Capo Chronicles","03:48","78.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CJim%20Jones%20feat.%20Cam%E2%80%99ron%20&%20Juelz%20Santana%20-%20Salute.mp3"
"Sama Thiel","Africando","Big Noise 2: Another Mambo Inn Compilation","04:36","98.1","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAfricando%20-%20Sama%20Thiel.mp3"
"Same Damn Time (remix)","Future feat. P. Diddy & Ludacris","Pluto 3D","04:36","139.0","7m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFuture%20feat.%20P.%20Diddy%20&%20Ludacris%20-%20Same%20Damn%20Time%20(remix).mp3"
"Same Gal","Skinny Fabulous And Mavado","DJ Rondon - Dancehall Reggae Vol.66","02:43","109.1","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSkinny%20Fabulous%20And%20Mavado%20-%20Same%20Gal.mp3"
"Same Ol' G","Ginuwine","Greatest Hits","04:22","81.9","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CGinuwine%20-%20Same%20Ol'%20G.mp3"
"San Miguel","Farruko","https://specialmusicpvt.com/demos/","03:06","91.0","6m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFarruko%20-%20San%20Miguel.mp3"
"Sanda (Extended mix)","Berko","Sanda (Extended mix)","06:20","125.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CBerko%20-%20Sanda%20(Extended%20mix).mp3"
"Sandra mora","Naty y su Orquesta","Viva la salsa","05:22","97.0","6m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CNaty%20y%20su%20Orquesta%20-%20Sandra%20mora.mp3"
"Sandstorm","Darude","Sandstorm","07:27","136.1","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDarude%20-%20Sandstorm.mp3"
"Sangre de mis venas","Vena","Sangre de mis venas","04:09","124.0","9d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CVena%20-%20Sangre%20de%20mis%20venas.mp3"
"Santa","RVSSIAN, Rauw Alejandro, & Ayra Starr","Pop Singles (LDS 243)","03:31","100.0","7m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CRVSSIAN,%20Rauw%20Alejandro,%20&%20Ayra%20Starr%20-%20Santa.mp3"
"Santa Claus Is Coming to Town","Bruce Springsteen & The E Street Band","1975‐12‐12: Post Dome, C.W. Post College, Greenvale, NY, USA","04:42","131.0","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CBruce%20Springsteen%20&%20The%20E%20Street%20Band%20-%20Santa%20Claus%20Is%20Coming%20to%20Town.mp3"
"Santa Cos","Cosculluela","MUSICAUNO.COM","06:27","87.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CCosculluela%20-%20Santa%20Cos.mp3"
"Santa Tell Me","Ariana Grande","Now 100 Hits: Christmas","03:28","96.0","2d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAriana%20Grande%20-%20Santa%20Tell%20Me.mp3"
"Santana - Maria Maria (Casa Mata Afro House Remix) ft. The Product G&B","AFROLUNA",,"05:19","123.0","12m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSantana%20-%20Maria%20Maria%20(Casa%20Mata%20Afro%20House%20Remix)%20ft.%20The%20Product%20G&B-(139k).mp3"
"Santeria","Sublime","Sublime","03:03","90.9","5d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSublime%20-%20Santeria.mp3"
"Sarandonga","Compay Segundo","Los compadres","03:18","107.4","4m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CCompay%20Segundo%20-%20Sarandonga.mp3"
"Sasuke's Revolution","Yasuharu Takanashi","Emergence of Talents","03:18",,,"file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSasuke's%20Revolution-(126k).mp3"
"Satan's Arrival","Revolt Production Music","In Bloom","02:10","140.0","5m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSatan's%20Arrival-(128k).mp3"
"Satan’s Arrival","Martin Hataš & Ján Kuba","In Bloom","02:10","140.0","5m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CMartin%20Hata%C5%A1%20&%20J%C3%A1n%20Kuba%20-%20Satan%E2%80%99s%20Arrival.mp3"
"Satisfacción","Nicky Jam, Bad Bunny & Arcángel","Satisfacción","04:17","136.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CNicky%20Jam,%20Bad%20Bunny%20&%20Arc%C3%A1ngel%20-%20Satisfacci%C3%B3n.mp3"
"Satisfaction","John W, Allison Nunes, B2Better","Satisfaction","02:43","130.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSatisfaction-(142k).mp3"
"Satisfaction (Remix) - 3A - 125","Benny Benassi pre. The Biz feat. Zamna Soundsystem & Andro",,"05:29","125.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CBenny%20Benassi%20pre.%20The%20Biz%20feat.%20Zamna%20Soundsystem%20&%20Andro%20-%20Satisfaction%20(Remix)%20-%203A%20-%20125.mp3"
"Satisfaction - Remix","Benny Benassi,Zamna Soundsystem,Andro,The Biz","Satisfaction - Remix","05:29","125.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CBenny%20Benassi,Zamna%20Soundsystem,Andro,The%20Biz%20-%20Satisfaction%20-%20Remix.mp3"
"Satisfy You","Puff Daddy feat. R. Kelly","Forever","04:48","87.3","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CPuff%20Daddy%20feat.%20R.%20Kelly%20-%20Satisfy%20You.mp3"
"Sativa","Jhené Aiko feat. Swae Lee","Trip","04:37","126.0","5d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CJhen%C3%A9%20Aiko%20feat.%20Swae%20Lee%20-%20Sativa.mp3"
"Saturn","SZA","Saturn","03:06","89.1","9d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSZA%20-%20Saturn.mp3"
"Savage Love (Laxed Siren Beat)","Jawsh 685 & Jason Derulo","Bravo: The Hits 2020","02:51","150.0","10d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CJawsh%20685%20&%20Jason%20Derulo%20-%20Savage%20Love%20(Laxed%20Siren%20Beat).mp3"
"Savage X I Like It 2020","Megan Thee Stallion X Cardi B X Beyonce","www.dj-promo.org","03:05","84.5","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CMegan%20Thee%20Stallion%20X%20Cardi%20B%20X%20Beyonce%20-%20Savage%20X%20I%20Like%20It%202020.mp3"
"Save The Best For Last","Vanessa Williams","Now That’s What I Call Love","03:41","96.0","10d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CVanessa%20Williams%20-%20Save%20The%20Best%20For%20Last.mp3"
"Save The Punk's Heart (Tyler Buckingham Reboot) - LMP","Axwell Vs. Knife Party Vs. Shm Vs. Arty","www.lomaximoproductions.com","05:59","128.0","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAxwell%20Vs.%20Knife%20Party%20Vs.%20Shm%20Vs.%20Arty%20-%20Save%20The%20Punk's%20Heart%20(Tyler%20Buckingham%20Reboot)%20-%20LMP.mp3"
"Save Your Tears","The Weeknd","After Hours","03:36","118.0","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CThe%20Weeknd%20-%20Save%20Your%20Tears.mp3"
"Save the World","Swedish House Mafia","Absolute Dance Summer 2011","03:35","126.9","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSwedish%20House%20Mafia%20-%20Save%20the%20World.mp3"
"Save the World (Cazzette Angry Swedish Hunter remix)","Swedish House Mafia","Save the World (Cazzette remix)","06:47","126.9","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSwedish%20House%20Mafia%20-%20Save%20the%20World%20(Cazzette%20Angry%20Swedish%20Hunter%20remix).mp3"
"Savior","Kendrick Lamar ft. Baby Keem & Sam Dew","Mr. Morale & the Big Steppers","03:44","95.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CKendrick%20Lamar%20ft.%20Baby%20Keem%20&%20Sam%20Dew%20-%20Savior.mp3"
"Sawa Sawa","BILAJINA","Sawa Sawa","02:24","125.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSawa%20Sawa-(136k).mp3"
"Say Aah","Trey Songz feat. Fabolous","Once Upon a Time in 2009","03:59","93.0","6d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTrey%20Songz%20feat.%20Fabolous%20-%20Say%20Aah.mp3"
"Say Goodbye","Chris Brown","Chris Brown","04:44","115.0","8d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CChris%20Brown%20-%20Say%20Goodbye.mp3"
"Say It","Flume feat. Tove Lo","Skin","04:23","150.0","7d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFlume%20feat.%20Tove%20Lo%20-%20Say%20It.mp3"
"Say It","Tory Lanez","I Told You","03:58","107.0","3m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTory%20Lanez%20-%20Say%20It.mp3"
"Say It Right","Dj Dark & Dj Bia","Say It Right","02:09","117.0","9d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDj%20Dark%20&%20Dj%20Bia%20-%20Say%20It%20Right.mp3"
"Say My Name (Afrojack & Chasner remix)","David Guetta feat. Bebe Rexha & J Balvin","Say My Name (Afrojack & Chasner remix)","04:12","128.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDavid%20Guetta%20feat.%20Bebe%20Rexha%20&%20J%20Balvin%20-%20Say%20My%20Name%20(Afrojack%20&%20Chasner%20remix).mp3"
"Say My Name (Hayden James remix)","ODESZA feat. Zyra","Say My Name Remixes","04:29","118.0","4m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CODESZA%20feat.%20Zyra%20-%20Say%20My%20Name%20(Hayden%20James%20remix).mp3"
"Say My Name (Sub Focus remix)","Morgan Seatree","Say My Name (Sub Focus remix)","03:13","87.0","3m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CMorgan%20Seatree%20-%20Say%20My%20Name%20(Sub%20Focus%20remix).mp3"
"Say My Name ft. Eminem & Xzibit","Nate Dogg","Street Kings Vol 6 (R.I.P. Nate Dogg Edition)","03:57","85.9","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CNate%20Dogg%20-%20Say%20My%20Name%20ft.%20Eminem%20&%20Xzibit.mp3"
"Say Nothing (Hardwell & Dannic remix)","Example","The Evolution of Man","06:15","125.0","3d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CExample%20-%20Say%20Nothing%20(Hardwell%20&%20Dannic%20remix).mp3"
"Say So","Doja Cat","Hot Pink (Japan version)","03:58","111.0","4d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDoja%20Cat%20-%20Say%20So.mp3"
"Say Something","Timbaland feat. Drake","Shock Value II","04:01","80.0","7d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTimbaland%20feat.%20Drake%20-%20Say%20Something.mp3"
"Say Wooee","Tanto Metro & Devonte","Bookshelf","03:05","96.1","7m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CTanto%20Metro%20&%20Devonte%20-%20Say%20Wooee.mp3"
"Say You, Say Me","Lionel Richie","Icon","04:05","128.0","9d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CLionel%20Richie%20-%20Say%20You,%20Say%20Me.mp3"
"Sácala","Héctor, Don Omar & Wisin & Yandel","Gold Star Music la familia: Reggaeton Hits","04:51","95.0","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CH%C3%A9ctor,%20Don%20Omar%20&%20Wisin%20&%20Yandel%20-%20S%C3%A1cala.mp3"
"São Paulo (Single Version)","The Weeknd, Anitta","São Paulo","02:29","129.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CS%C3%A3o%20Paulo%20(Single%20Version)-(136k).mp3"
"Scar Tissue","Ghostface Killah feat. Nas","Set the Tone (Guns & Roses)","02:59","96.9","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CGhostface%20Killah%20feat.%20Nas%20-%20Scar%20Tissue.mp3"
"Scared to Live","The Weeknd","After Hours","03:11","88.0","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CThe%20Weeknd%20-%20Scared%20to%20Live.mp3"
"Scars to Your Beautiful","Alessia Cara","Know-It-All","03:50","97.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CAlessia%20Cara%20-%20Scars%20to%20Your%20Beautiful.mp3"
"Scary Monsters & Nice Sprites","Skirllex","Fresh New Dance Compilation Vo","04:58","132.0","11d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSkirllex%20-%20Scary%20Monsters%20&%20Nice%20Sprites%20.mp3"
"Scary Monsters and Nice Sprites","Skrillex","Scary Monsters and Nice Sprites EP","04:03","140.0","11d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSkrillex%20-%20Scary%20Monsters%20and%20Nice%20Sprites.mp3"
"Scatman (ski-ba-bop-ba-dop-bop)","Scatman John","Scatman's World","03:36","136.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CScatman%20John%20-%20Scatman%20(ski-ba-bop-ba-dop-bop).mp3"
"Schedule","Young Thug","Unreleased (Slime Season 2 Era)","04:17","106.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CYoung%20Thug%20-%20Schedule.mp3"
"Scholarships","Drake & Future","What a Time to Be Alive","03:14","109.0","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CDrake%20&%20Future%20-%20Scholarships.mp3"
"Scrape It Off","Pusha T feat. Lil Uzi Vert & Don Toliver","It’s Almost Dry","02:33","80.0","3m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CPusha%20T%20feat.%20Lil%20Uzi%20Vert%20&%20Don%20Toliver%20-%20Scrape%20It%20Off.mp3"
"Scream","Michael Jackson","King of Pop: The Belgian Edition","04:39","106.5","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CMichael%20Jackson%20-%20Scream.mp3"
"Scream","Usher","Booom: Summer 2012","03:55","128.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CUsher%20-%20Scream.mp3"
"Se Dejo Del Novio","Ezzy R, Leo RD","Se Dejo Del Novio","02:11","118.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSe%20Dejo%20Del%20Novio-(137k).mp3"
"Se Le Ve","Kybba, Ryan Castro, Bad Gyal, Topboy TGR","Se Le Ve","02:39","98.0","8m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CSe%20Le%20Ve-(154k).mp3"
"Se Me Seco La Piel - LMP","Felix De Oleo","www.lomaximoproductions.com","04:20","123.3","12d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFelix%20De%20Oleo%20-%20Se%20Me%20Seco%20La%20Piel%20-%20LMP.mp3"
"Se Que Te Amare - LMP","Yiyo Sarante","www.LoMaximoProductions.com","03:24","106.0","2m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CYiyo%20Sarante%20-%20Se%20Que%20Te%20Amare%20-%20LMP.mp3"
"Se Te Paro El Reloj - LMP","Felix Manuell","www.lomaximoproductions.com","04:30","97.5","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFelix%20Manuell%20-%20Se%20Te%20Paro%20El%20Reloj%20-%20LMP.mp3"
"Se fue la luz","D’Callaos","El café de las niñas","03:34","82.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CD%E2%80%99Callaos%20-%20Se%20fue%20la%20luz.mp3"
"Se le ve","Dímelo Flow, Sech & Dalex feat. Justin Quiles, Arcángel, De La Ghetto & Lenny Tavárez","Always Dream","04:33","84.0","11m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CD%C3%ADmelo%20Flow,%20Sech%20&%20Dalex%20feat.%20Justin%20Quiles,%20Arc%C3%A1ngel,%20De%20La%20Ghetto%20&%20Lenny%20Tav%C3%A1rez%20-%20Se%20le%20ve.mp3"
"Se llora y llora","Luis “Perico” Ortiz","One of a Kind","05:28","112.0","9m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CLuis%20%E2%80%9CPerico%E2%80%9D%20Ortiz%20-%20Se%20llora%20y%20llora.mp3"
"Se me fue","El Gran Combo de Puerto Rico","Del Gran Combo para Colombia","04:56","94.0","1m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CEl%20Gran%20Combo%20de%20Puerto%20Rico%20-%20Se%20me%20fue.mp3"
"Se me olvido que te amaba","Frank Reyes","Soy tuyo","03:27","132.0","1d","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CFrank%20Reyes%20-%20Se%20me%20olvido%20que%20te%20amaba.mp3"
"Se nos perdió el amor","El Gran Combo de Puerto Rico","Nuevo milenio ~ El mismo sabor","04:52","101.1","10m","file:///G:%5CMy%20Drive%5CMusic%5CdjayPro%5Cmusic%5CEl%20Gran%20Combo%20de%20Puerto%20Rico%20-%20Se%20nos%20perdi%C3%B3%20el%20amor.mp3"
